id,Response
381238,0.0011024717905128117
381239,0.0015357590914644643
381240,0.0007286495952792493
381241,0.699632186363516
381242,0.0018718556148883062
381243,0.005219885719960826
381244,0.446282697717311
381245,0.0014801731146859075
381246,0.7534237133499969
381247,0.8344818671332883
381248,0.002700876712369596
381249,0.37267212043721754
381250,0.003034823062057676
381251,0.006839124081695462
381252,0.0021692590705973186
381253,0.0021319003170882284
381254,0.0008022464877349758
381255,0.6779735579632462
381256,0.7964681881154295
381257,0.0020636753016834027
381258,0.06416785085764568
381259,0.5971167580100973
381260,0.23987119632896697
381261,0.8243418862961885
381262,0.8017254704250287
381263,0.0021559498480351737
381264,0.7960655108242117
381265,0.4981993452326975
381266,0.0015130804377753025
381267,0.0004485309409850511
381268,0.0006121929352613574
381269,0.4121198006677287
381270,0.40631424554249573
381271,0.5322681018387667
381272,0.0030443849795046296
381273,0.0027133850341294515
381274,0.0010217024188935687
381275,0.005093045062203586
381276,0.3707749479706249
381277,0.0032663922492635446
381278,0.6400728269056929
381279,0.8178924060280437
381280,0.002315354978247333
381281,0.38015788017534546
381282,0.0014644101324887907
381283,0.003295357024513934
381284,0.7284549924924093
381285,0.0011206267978809748
381286,0.0011133445367286434
381287,0.020256677691619308
381288,0.7057699746027086
381289,0.7705205064014922
381290,0.7595515096190961
381291,0.5065977270596124
381292,0.5266692983605159
381293,0.000700816947518015
381294,0.4567520732243695
381295,0.0018072691586332335
381296,0.8445931474055097
381297,0.0016523635006937785
381298,0.004217413685846242
381299,0.0038629513154684685
381300,0.17488599836319837
381301,0.5500437632672537
381302,0.0015768706294746332
381303,0.0010591117667396693
381304,0.004748241874001709
381305,0.12757076488770766
381306,0.7457199743445916
381307,0.0012893869634981057
381308,0.7583134932568192
381309,0.0027733359291652435
381310,0.7941668429066358
381311,0.0013080699028976785
381312,0.002746594878895556
381313,0.801411445620267
381314,0.09458032435172206
381315,0.001658011408123267
381316,0.7240585768452159
381317,0.1626685185633365
381318,0.773318060836073
381319,0.0024284007335764884
381320,0.44200842977893506
381321,0.7329450313214158
381322,0.5482609762183789
381323,0.05057793758372259
381324,0.0014728840631036738
381325,0.6324042472341402
381326,0.0019837876484723703
381327,0.5801366363046158
381328,0.0015288415743180711
381329,0.5350794381696609
381330,0.006124223957136752
381331,0.7118333717301863
381332,0.0027675026285292454
381333,0.0019439423967808015
381334,0.00389548405249128
381335,0.0026847190899582157
381336,0.0019999604395312793
381337,0.003105760626891759
381338,0.7021885555860112
381339,0.2205909219492736
381340,0.009802723744685904
381341,0.001832855337549426
381342,0.00255718647608018
381343,0.0008516764689526281
381344,0.7961116877639115
381345,0.0010980663907819422
381346,0.14671017909628295
381347,0.6981286852926292
381348,0.007230805358908075
381349,0.0013134122213335423
381350,0.0014327981936776023
381351,0.7571883453057636
381352,0.003691540546330195
381353,0.6435134387461378
381354,0.0025175572241011497
381355,0.004682465646947071
381356,0.0011740836427438265
381357,0.0017037994567952429
381358,0.006177984997361937
381359,0.6860507184792467
381360,0.5930039214401639
381361,0.0031145087577110343
381362,0.22515696006633962
381363,0.22462745468777853
381364,0.0020699899090952925
381365,0.8260326773839802
381366,0.7521265151902791
381367,0.5595266766683699
381368,0.002415322436315957
381369,0.8122133029399675
381370,0.001226364355371922
381371,0.7118840125770973
381372,0.5952822129431541
381373,0.0015812518017651982
381374,0.6456101916389985
381375,0.0019987761196536714
381376,0.7608473090133521
381377,0.07890585072037967
381378,0.7615437744881521
381379,0.3612999374938661
381380,0.0018219129722610319
381381,0.7713200685347168
381382,0.7874037613005455
381383,0.002305688308059046
381384,0.7848736174796824
381385,0.42591577015753107
381386,0.6375403843234431
381387,0.7491431249106136
381388,0.778465939201466
381389,0.6856137152218034
381390,0.5381701372752159
381391,0.6346612992144395
381392,0.7636267154523958
381393,0.0001304201902291121
381394,0.0014770553520645907
381395,0.3195675197268518
381396,0.001944381819540587
381397,0.01082290569173883
381398,0.0012930813464931772
381399,0.0007124597893232538
381400,0.002216342037882353
381401,0.13888533476083803
381402,0.7176101926797934
381403,0.0077340767180498786
381404,0.18504088348024902
381405,0.6736908702824769
381406,0.8673736215917371
381407,0.8088304952826648
381408,0.562304341407556
381409,0.1404119835713545
381410,0.002944300532550274
381411,0.49190248774009754
381412,0.2079999905605551
381413,0.3476834001188128
381414,0.6311392281596904
381415,0.016820269715548685
381416,0.0011742643483765274
381417,0.7488035210664874
381418,0.001917111302786149
381419,0.0030984359403295014
381420,0.0017934680958693397
381421,0.7377277712547421
381422,0.4659094109210722
381423,0.7408383756582118
381424,0.004623360535154483
381425,0.8162764963284952
381426,0.09450952923140225
381427,0.0018706125379226771
381428,0.5981011739977683
381429,0.7845831818233064
381430,0.5624924951758004
381431,0.29122347891450445
381432,0.6466407863561352
381433,0.7469488803995296
381434,0.0014678317893146871
381435,0.6485681147769993
381436,0.663724328677394
381437,0.5594876555406272
381438,0.8298212133047704
381439,0.6853727667495825
381440,0.007527446738835332
381441,0.6150802576736398
381442,0.818980279791328
381443,0.3868380041115406
381444,0.00272432196703892
381445,0.0005254787401088912
381446,0.8264501581705698
381447,0.49024328646046184
381448,0.0014413061305352474
381449,0.2760968603971773
381450,0.7960957633172195
381451,0.0018685852589020962
381452,0.7959846217107153
381453,0.0029132893178035963
381454,0.289769813420791
381455,0.4649981529337929
381456,0.39951538025711486
381457,0.3819941140594211
381458,0.0012194685466454538
381459,0.0014146573269440796
381460,0.00125078761548688
381461,0.0014997022545092894
381462,0.0019835874414967864
381463,0.5599044962686412
381464,0.4517552100926384
381465,0.6624209788313298
381466,0.00288609071694591
381467,0.3022622373088417
381468,0.002017843557517215
381469,0.5899222078152426
381470,0.6216784410104096
381471,0.2049923000077792
381472,0.7674234369259139
381473,0.73379473765299
381474,0.0022922972067368945
381475,0.8203329100378228
381476,0.5174963819495776
381477,0.009512648307787159
381478,0.009492806461083447
381479,0.8070639346222682
381480,0.001546464848193315
381481,0.7573155501641411
381482,0.773889420018962
381483,0.002475656648469218
381484,0.18101021460046937
381485,0.430302015496168
381486,0.006352278656137027
381487,0.15554464052003614
381488,0.0019480115058877728
381489,0.7647486441557321
381490,0.7376791893619931
381491,0.6870319134550462
381492,0.8742586226937747
381493,0.0016746196575085695
381494,0.003708543139940934
381495,0.0013307892959058107
381496,0.684507552592202
381497,0.010589344521271913
381498,0.0019621439896039187
381499,0.3587496642882254
381500,0.08494535829959161
381501,0.8056955276920371
381502,0.0006318501478786091
381503,0.0036403547916779495
381504,0.002337797829262764
381505,0.0032158798756415966
381506,0.004174505534398662
381507,0.7325762996159421
381508,0.002146369234164294
381509,0.708700772564051
381510,0.7568277334856461
381511,0.7552185700639569
381512,0.006633974310920586
381513,0.7719157456441852
381514,0.8348970246111878
381515,0.7789258747915226
381516,0.002596506517771153
381517,0.707956531223317
381518,0.6200085387174613
381519,0.7948036683600632
381520,0.7853784427643161
381521,0.756096204834587
381522,0.0013400402976928585
381523,0.0015623801647343216
381524,0.734447136450592
381525,0.0022584088012792647
381526,0.0032003755272460273
381527,0.0013280841318542523
381528,0.02523145431100974
381529,0.0005091821037436061
381530,0.7394209569868905
381531,0.7514456671906563
381532,0.32445386585140545
381533,0.0026492725058795893
381534,0.001463378453343209
381535,0.7854217850594707
381536,0.7286570975137312
381537,0.8653054916462203
381538,0.6317865569586989
381539,0.7525850281026595
381540,0.0017044860002252721
381541,0.0010201496322062176
381542,0.5521363472939539
381543,0.8128236062672188
381544,0.011946098276445575
381545,0.0032205957756988534
381546,0.8498689563099594
381547,0.776454852556711
381548,0.7281774124574243
381549,0.6582044841232327
381550,0.0024749994072677103
381551,0.821188984762198
381552,0.3686167188297344
381553,0.0022865920059377555
381554,0.5891731672510382
381555,0.0014109550828170603
381556,0.6420772061135012
381557,0.18328273147982801
381558,0.009120531815760375
381559,0.30777199996334087
381560,0.8484820807646205
381561,0.0010919462627901942
381562,0.0008019819829378251
381563,0.43332230242228
381564,0.030250579161879787
381565,0.5046921085042159
381566,0.0010327043379405078
381567,0.002992900909768888
381568,0.5668671439638635
381569,0.001888868541198076
381570,0.6111930154351055
381571,0.0008786826130938313
381572,0.1685442071782624
381573,0.5602186554221483
381574,0.1943984118130153
381575,0.005728210458531962
381576,0.7296734831254362
381577,0.0012829169823009576
381578,0.5531286405484959
381579,0.25369020501039713
381580,0.007598676581803482
381581,0.002016640184508785
381582,0.0014711564265126671
381583,0.002141194979554726
381584,0.6146822046099488
381585,0.001020963200598002
381586,0.5315631710361896
381587,0.4777326768429516
381588,0.7421505542378574
381589,0.0018444968102525432
381590,0.1284643317225031
381591,0.6354214105791053
381592,0.4553155170173443
381593,0.7620373166280634
381594,0.019395600610103876
381595,0.016089486305163023
381596,0.848408493191078
381597,0.8101735474143794
381598,0.6068306693571733
381599,0.003065707548072978
381600,0.0031168319684970235
381601,0.002366177268854777
381602,0.0012623420997122312
381603,0.5713500972449003
381604,0.7961414532658808
381605,0.0007628932075344483
381606,0.7436875724227496
381607,0.7485272339798301
381608,0.5451780218808886
381609,0.6235403599159415
381610,0.0011292536726566587
381611,0.5680519076648125
381612,0.5250841708446757
381613,0.0018105525497045098
381614,0.7506071362687017
381615,0.33624746987560555
381616,0.004937610138306503
381617,0.11743228930741159
381618,0.002750521779801905
381619,0.4429024083395416
381620,0.6227197500000731
381621,0.0063050506591976665
381622,0.0004512078751364726
381623,0.7564026125571572
381624,0.0017218860777380377
381625,0.0012816207790701366
381626,0.007007803279037182
381627,0.0014061813415114522
381628,0.6743486379988092
381629,0.7657967173936413
381630,0.42108185471731974
381631,0.0007581976438228132
381632,0.7355581392247654
381633,0.7634677481618536
381634,0.003556852555798943
381635,0.7667472744861795
381636,0.6483480354942653
381637,0.0031356315684536403
381638,0.001909634613287405
381639,0.45879404534720597
381640,0.637802763287046
381641,0.807393997887693
381642,0.0024861363048614077
381643,0.0023477126789365394
381644,0.0033984498766346334
381645,0.33634844453460355
381646,0.6990576144702966
381647,0.728822287828506
381648,0.7526839100221508
381649,0.18762722470037557
381650,0.17819977655031036
381651,0.002246341034565958
381652,0.003278760546927598
381653,0.35258448751723753
381654,0.7997791005518176
381655,0.0005531973169030404
381656,0.7479635637099327
381657,0.711709082554242
381658,0.0030063790598456306
381659,0.0011137862558915413
381660,0.0015186381984067549
381661,0.010386248261768377
381662,0.002079356983469322
381663,0.05785323292819143
381664,0.5339792924551693
381665,0.7921878775535631
381666,0.1725551143653239
381667,0.3642873060783748
381668,0.8924385755348203
381669,0.00038313392308849054
381670,0.7822178324061376
381671,0.45567316415229103
381672,0.802999659531954
381673,0.8533833515105773
381674,0.10256805905290825
381675,0.07827204876325489
381676,0.818169973653869
381677,0.5016284406315928
381678,0.0016269203982802807
381679,0.0019613441536731153
381680,0.0012639123873845665
381681,0.8199305569177795
381682,0.6525724028978868
381683,0.8251702036972585
381684,0.001906468581484088
381685,0.7947328358183758
381686,0.0012715223647663198
381687,0.6034486100696869
381688,0.0038155320564175186
381689,0.8019623630158392
381690,0.7201475785676792
381691,0.08800785297312824
381692,0.0026065212146823323
381693,0.7879501551128427
381694,0.0013660712851475394
381695,0.00129971517195305
381696,0.0021178346871780487
381697,0.76458452140351
381698,0.0692107284137303
381699,0.5152111724842796
381700,0.0007973831813697701
381701,0.7816896746139492
381702,0.731620224723419
381703,0.003191738885697263
381704,0.0031875555386858155
381705,0.610376910337721
381706,0.3427510271971147
381707,0.001163706068129966
381708,0.0029557582180308947
381709,0.003576308707242473
381710,0.7554803870053522
381711,0.0008296182542177653
381712,0.17907705506476126
381713,0.09236975178211253
381714,0.0009874593988204226
381715,0.6081148461935281
381716,0.6631441582139516
381717,0.003497440213978735
381718,0.7471655084570149
381719,0.0018104256286638819
381720,0.00904018671583114
381721,0.002522658076256001
381722,0.7623659768923939
381723,0.5112196281252672
381724,0.7086883759434259
381725,0.11863331258821949
381726,0.7472286498038837
381727,0.5215475436726256
381728,0.7673218937854316
381729,0.0026197102698443404
381730,0.7641816060088654
381731,0.004673660116802291
381732,0.0021610513794129813
381733,0.7995956252507611
381734,0.4342236279724153
381735,0.002317207150369053
381736,0.0034309981248710334
381737,0.5952778270167468
381738,0.5261528233209525
381739,0.002821317102640279
381740,0.8223285990401769
381741,0.830419358649532
381742,0.0016156065506277566
381743,0.11938447966830079
381744,0.01208461058943001
381745,0.0015397116452518175
381746,0.002108866057238081
381747,0.001190941057200812
381748,0.0023155324912415938
381749,0.42123372440831003
381750,0.26269490998128114
381751,0.08129540090311038
381752,0.5385451769899658
381753,0.001913066762227573
381754,0.6668067064795551
381755,0.7899737782254814
381756,0.0015299705746980963
381757,0.003033653266224595
381758,0.004158379083169706
381759,0.6661752497805862
381760,0.002072918640567073
381761,0.48351706225629243
381762,0.00611968150858603
381763,0.00156612162198027
381764,0.2690014408393143
381765,0.7901705810912013
381766,0.1778064809253812
381767,0.8358168361039588
381768,0.7353297369695454
381769,0.0008945647569504258
381770,0.7350063252790093
381771,0.712478003493823
381772,0.8140902886897929
381773,0.0008176960462872535
381774,0.0023789643362291915
381775,0.0012845539497710124
381776,0.003135688912918458
381777,0.6834634627088721
381778,0.700680649854414
381779,0.0019053347542191304
381780,0.0005742593646999987
381781,0.35735256911950036
381782,0.0017583310215820674
381783,0.0020921171294151076
381784,0.002129548303480946
381785,0.001292475477946843
381786,0.747177177593576
381787,0.7168031761251055
381788,0.6698998121432477
381789,0.48754131603116846
381790,0.7425193907314853
381791,0.7836433530801276
381792,0.27214077329032776
381793,0.0022532596736871196
381794,0.7198847854959584
381795,0.512592108029662
381796,0.41538969894550803
381797,0.76992426795885
381798,0.6012836569274176
381799,0.0008036972429726959
381800,0.009103745507812165
381801,0.8184287318970375
381802,0.0018019942816122863
381803,0.004781815655813593
381804,0.74614627400855
381805,0.0011904282718597468
381806,0.001686893184600641
381807,0.009637246801907492
381808,0.0005618087517633315
381809,0.8014586425326004
381810,0.0068606189732958985
381811,0.771811849809791
381812,0.46656079897549907
381813,0.4086204293916441
381814,0.8155490250626313
381815,0.001738648656960175
381816,0.7127923202002836
381817,0.0016971310575971006
381818,0.0038462975968192974
381819,0.0014988749356577387
381820,0.001212579704508695
381821,0.08066910664229547
381822,0.0032621929648825434
381823,0.13549935437751326
381824,0.0015637245142668499
381825,0.14631068512232642
381826,0.005711501447666971
381827,0.0016684874350040677
381828,0.3104537668761167
381829,0.6743919472405253
381830,0.6523804485229678
381831,0.001481950305224744
381832,0.0009758255050206757
381833,0.0019592091827865875
381834,0.7748265151663851
381835,0.006850760974367011
381836,0.6543258408007312
381837,0.7782455560547954
381838,0.0005107543950149578
381839,0.008067293415090448
381840,0.001545351267823929
381841,0.0014081802279980802
381842,0.0015600082230704951
381843,0.00128171971442752
381844,0.7582216613177326
381845,0.7478749911717401
381846,0.0019696815007263354
381847,0.0018719464699507471
381848,0.002818041482652455
381849,0.07236111570195702
381850,0.0029908083095000217
381851,0.002255127155441828
381852,0.6563261731494698
381853,0.10414126082301309
381854,0.0016532566058071428
381855,0.8190866787495693
381856,0.0019354740685682415
381857,0.0013842610444101471
381858,0.0020393624883994115
381859,0.41427466933829066
381860,0.0014163073426414138
381861,0.5964794362075894
381862,0.7797880869415389
381863,0.4118067136047466
381864,0.0004446885952158515
381865,0.009327362023911748
381866,0.7433826927557001
381867,0.005231084723442058
381868,0.003501315103201414
381869,0.001306805586519692
381870,0.21485598547357307
381871,0.001964008315018618
381872,0.00414534566208914
381873,0.002356719643541131
381874,0.6269088498774564
381875,0.5166250471215668
381876,0.0026580816853891396
381877,0.2832960144568104
381878,0.47573002135471654
381879,0.011211325387846952
381880,0.0028205895937108557
381881,0.006900948250795809
381882,0.0016105587654236387
381883,0.5427428998635879
381884,0.2839553700388025
381885,0.7507290009169436
381886,0.7721890183168167
381887,0.0035310831590042884
381888,0.004548499935687014
381889,0.00131051675998559
381890,0.0026864756582962598
381891,0.11892765040525888
381892,0.0018703461873739763
381893,0.0007993701679933069
381894,0.0014782447836031655
381895,0.012100486669254031
381896,0.6364512065421704
381897,0.01777889421920695
381898,0.6267660089315921
381899,0.3669758816909174
381900,0.7445158131757602
381901,0.09712928726979034
381902,0.5067954357265425
381903,0.0019501122021995901
381904,0.43211786752732423
381905,0.6947081326641458
381906,0.344359611931974
381907,0.6594457092521095
381908,0.8403057086707836
381909,0.6236486152767649
381910,0.7342689933082625
381911,0.0026042686600597767
381912,0.7951499853097161
381913,0.0024649542157350623
381914,0.44318479888985884
381915,0.7344570783238531
381916,0.06776253763125135
381917,0.0018466826724617639
381918,0.001851525208002271
381919,0.7782685398710333
381920,0.28200990630672507
381921,0.6715708564060174
381922,0.0022889527467508885
381923,0.29071583615577845
381924,0.5716631912808168
381925,0.0017222466198164095
381926,0.20489095529844117
381927,0.5534699592532293
381928,0.3652532338698707
381929,0.0009237202447681655
381930,0.0037206415004956183
381931,0.0016017295971034583
381932,0.6622068471452118
381933,0.007608675760006803
381934,0.15604821766766339
381935,0.8279973722488918
381936,0.8007145775639153
381937,0.002140661152034073
381938,0.34645702963562075
381939,0.002153595902882216
381940,0.23982934064881434
381941,0.0023418605803572226
381942,0.0020347944963460965
381943,0.7413929628403662
381944,0.07478004105142248
381945,0.0009757731088553825
381946,0.003980025937931704
381947,0.0020625319760694738
381948,0.0012842028049368994
381949,0.007453664330530371
381950,0.7953237154303286
381951,0.44630677634198107
381952,0.001773094746564404
381953,0.5997514564091502
381954,0.04277024289981266
381955,0.8024739878855623
381956,0.001732716405779005
381957,0.6461702153914086
381958,0.6736568950611352
381959,0.7966042352353501
381960,0.28807236427749505
381961,0.002429871061406037
381962,0.40604690944688204
381963,0.0013959066145351042
381964,0.0020569426021233147
381965,0.002985733346212531
381966,0.0018694172971806752
381967,0.6792966498040112
381968,0.7383627899435806
381969,0.0017202071416722556
381970,0.0014809156527656388
381971,0.0006189710877739533
381972,0.7204229151440907
381973,0.0029086876237139465
381974,0.0025402674254734947
381975,0.0017439430957464613
381976,0.0016167487262304964
381977,0.7926528089239613
381978,0.002038726641562103
381979,0.0019591876480984025
381980,0.8011172468415289
381981,0.6657356117273407
381982,0.00317028978651333
381983,0.0024091429877458226
381984,0.7426805696086346
381985,0.002266305918081157
381986,0.015147783608706288
381987,0.595472567198078
381988,0.0008101097194629537
381989,0.4047228070303094
381990,0.0028545299037190117
381991,0.006469624700286933
381992,0.009542637873281953
381993,0.7268640439011614
381994,0.0024414088604248554
381995,0.000745751363942044
381996,0.007163320549690938
381997,0.005610242705903779
381998,0.0032489172677352593
381999,0.748946055130862
382000,0.7564310455034302
382001,0.06550482118641786
382002,0.613009692991415
382003,0.8003950351852733
382004,0.0017378491567162965
382005,0.8633338573757209
382006,0.2555661840976384
382007,0.004153463577797065
382008,0.06989875586605274
382009,0.0023195506580819198
382010,0.7370847110560174
382011,0.008925105247127118
382012,0.018418293974256556
382013,0.7990343501316217
382014,0.18857128813447827
382015,0.6420659197316956
382016,0.27039863250652707
382017,0.8686300955025125
382018,0.7880589822475004
382019,0.148899326340203
382020,0.4004976707007618
382021,0.8107540822959101
382022,0.3902076847485513
382023,0.3888086479374994
382024,0.791454484122491
382025,0.003213058385104995
382026,0.002613466748609861
382027,0.00127139611931378
382028,0.0017586374787284483
382029,0.685155146382509
382030,0.6925793084288403
382031,0.38959791833826296
382032,0.7402835233976284
382033,0.8353082705623522
382034,0.48833020413912703
382035,0.8139542187877419
382036,0.0023320783741415494
382037,0.0009692365369255894
382038,0.0004008682535303544
382039,0.0017902380190293183
382040,0.6999488533449273
382041,0.7798765637341212
382042,0.7457155959466137
382043,0.008231700886347493
382044,0.006399956215381343
382045,0.008063423233045836
382046,0.4895918748711141
382047,0.18474997923386588
382048,0.0018474937003641653
382049,0.0021803038208535463
382050,0.05650225466083354
382051,0.0006699830951352359
382052,0.007314176385956309
382053,0.001051833213137816
382054,0.001221868112582862
382055,0.02665546523388172
382056,0.0020829808843816832
382057,0.6407058263430215
382058,0.7652252515271505
382059,0.5093174340658735
382060,0.000700497816273324
382061,0.5597724764411869
382062,0.0011430249079640068
382063,0.6872544115044719
382064,0.49544431222924085
382065,0.08075923069693007
382066,0.006888134678263993
382067,0.4344628084758849
382068,0.7528385428053804
382069,0.2541249451921117
382070,0.5309099535078479
382071,0.003561791952226586
382072,0.0032766790082395234
382073,0.0026161784320467268
382074,0.007113326943923577
382075,0.5883432145799148
382076,0.0006606879346731663
382077,0.7644155855969286
382078,0.6290391561458509
382079,0.0008539713817239697
382080,0.7860765609701416
382081,0.6950493844313332
382082,0.0024546834121081077
382083,0.7995206269830311
382084,0.7187486085809953
382085,0.837987314138019
382086,0.7996292052333382
382087,0.0031916056060625766
382088,0.6560187617294828
382089,0.676894665617725
382090,0.4099241164174323
382091,0.0018692680745595745
382092,0.0013482697384163665
382093,0.7727814222130788
382094,0.40991562253729513
382095,0.0018198003076924222
382096,0.7554105543767703
382097,0.8041460129818703
382098,0.6411473191268124
382099,0.7494696469858735
382100,0.7598675156241896
382101,0.5769165022645072
382102,0.5692039430218552
382103,0.26940003201858287
382104,0.0028063177430623118
382105,0.6869826992321693
382106,0.6483264112281176
382107,0.0014729815418273156
382108,0.0018165315996390395
382109,0.6934715770880098
382110,0.001451018755844274
382111,0.0015628309718649668
382112,0.7095830346749205
382113,0.0014672236743467864
382114,0.0010767049164938176
382115,0.0012937852565939837
382116,0.8169707734439406
382117,0.0012901698993468312
382118,0.22911921072828795
382119,0.0017905703057019434
382120,0.8667477844895528
382121,0.7255667218866376
382122,0.803228081107731
382123,0.0040776253639925675
382124,0.0005069631612849922
382125,0.00013202120257058491
382126,0.004679687546423043
382127,0.0016314454671978826
382128,0.7605006343165482
382129,0.5776878712880407
382130,0.8105619882190649
382131,0.7842764945183516
382132,0.8313014784073797
382133,0.001747386388203227
382134,0.0015779398814341782
382135,0.0019416532151711294
382136,0.7589157734622456
382137,0.0005887101877554585
382138,0.0031541520378219794
382139,0.00042039845890015604
382140,0.0018791709486805645
382141,0.0015817480121880436
382142,0.0014972190701296314
382143,0.002124384704869553
382144,0.0018250962378676728
382145,0.06072960598360579
382146,0.7120277254263532
382147,0.0012546829145560707
382148,0.001593317298541609
382149,0.6403942950280639
382150,0.27887207800009656
382151,0.7751675679800536
382152,0.30811327076918305
382153,0.5215848863491871
382154,0.004778845839237415
382155,0.0008482720657913164
382156,0.06515499283084705
382157,0.00036280438095376234
382158,0.0028335477017416744
382159,0.6718679357185924
382160,0.8511175357687076
382161,0.002144488577983693
382162,0.5947940672127771
382163,0.6318287996994074
382164,0.0131588546361243
382165,0.36927645053933555
382166,0.6468087183480768
382167,0.08346968484340556
382168,0.3929867281361276
382169,0.811580263705849
382170,0.0020536814692158206
382171,0.005885953844081275
382172,0.0013530681960447182
382173,0.5693465688216468
382174,0.005471241866615224
382175,0.08710460388036423
382176,0.0014384355477062376
382177,0.0009946786355340951
382178,0.5297666783088265
382179,0.7358110360907956
382180,0.0008457096241979162
382181,0.0032505282799248315
382182,0.08205922857595131
382183,0.002122601530357372
382184,0.6273348326115457
382185,0.11316438483656077
382186,0.5916701741258847
382187,0.0026525466124185048
382188,0.5364441507851435
382189,0.000907260504420997
382190,0.8369500156161778
382191,0.08798793921337714
382192,0.21773588986057427
382193,0.017164056521313552
382194,0.0858916170234666
382195,0.0021296228859490345
382196,0.00223484855484648
382197,0.0022299729442177294
382198,0.06906896540148051
382199,0.1433812451532352
382200,0.002971289772739384
382201,0.0016132669616948426
382202,0.7585120157888661
382203,0.6244069051241466
382204,0.0020053219440179567
382205,0.17598049068392146
382206,0.0022599503630496122
382207,0.0008109181512245949
382208,0.6818060769092986
382209,0.00222769263952484
382210,0.39327059423307337
382211,0.0011615322290392759
382212,0.006765345664167468
382213,0.0018442941287660386
382214,0.0021272997200796526
382215,0.7532932296297415
382216,0.7848816941589792
382217,0.0016712716995646321
382218,0.0019071149561861525
382219,0.010982063985434259
382220,0.143233303426172
382221,0.8309214769345494
382222,0.0016783792934610838
382223,0.0027559714471542185
382224,0.0018320410631792127
382225,0.5642687200753765
382226,0.7821670944682042
382227,0.8009636671190943
382228,0.6038221937749182
382229,0.003922242345829804
382230,0.31234850768357914
382231,0.0033058270190297625
382232,0.8472910557160753
382233,0.8253866848076367
382234,0.0024777957271013007
382235,0.7952535912919277
382236,0.34426735263473784
382237,0.7053286226556756
382238,0.001987553736541408
382239,0.00041530371462436457
382240,0.3744981067209613
382241,0.8297771447398891
382242,0.1919968232735248
382243,0.0014810961576397063
382244,0.0016898848804480133
382245,0.7723468992795482
382246,0.6563530034618721
382247,0.7411602654270613
382248,0.0351050515994045
382249,0.14754306935512151
382250,0.8450723925918909
382251,0.3994434991290512
382252,0.7010055987056119
382253,0.6467117949062968
